time,joint1,joint2,joint3,joint4,joint5,joint6,description
40.664,-0.129,0.480,-0.100,0.000,0.000,0.000,Frame 386
40.704,-0.143,0.480,-0.100,0.000,0.000,0.000,Frame 387
40.744,-0.148,0.480,-0.100,0.000,0.000,0.000,Frame 388
40.784,-0.153,0.480,-0.100,0.000,0.000,0.000,Frame 389
40.824,-0.155,0.480,-0.100,0.000,0.000,0.000,Frame 390
40.864,-0.155,0.480,-0.100,0.000,0.000,0.000,Frame 391
40.904,-0.150,0.480,-0.100,0.000,0.000,0.000,Frame 392
40.944,-0.158,0.480,-0.100,0.000,0.000,0.000,Frame 393
40.984,-0.164,0.480,-0.100,0.000,0.000,0.000,Frame 394
41.024,-0.168,0.480,-0.100,0.000,0.000,0.000,Frame 395
41.064,-0.171,0.480,-0.100,0.000,0.000,0.000,Frame 396
41.104,-0.169,0.480,-0.100,0.000,0.000,0.000,Frame 397
41.144,-0.169,0.480,-0.100,0.000,0.000,0.000,Frame 398
41.184,-0.183,0.480,-0.100,0.000,0.000,0.000,Frame 399
41.224,-0.201,0.480,-0.100,0.000,0.000,0.000,Frame 400
41.264,-0.218,0.480,-0.100,0.000,0.000,0.000,Frame 401
41.304,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 402
41.344,-0.059,0.547,-0.100,0.000,0.000,0.000,Frame 403
41.384,0.006,0.741,-0.100,0.000,0.000,0.000,Frame 404
41.424,-0.145,0.551,-0.100,0.000,0.000,0.000,Frame 405
41.464,-0.084,0.797,-0.100,0.000,0.000,0.000,Frame 406
41.504,-0.033,0.995,-0.100,0.000,0.000,0.000,Frame 407
41.544,0.021,1.033,-0.100,0.000,0.000,0.000,Frame 408
41.584,-0.059,0.697,-0.100,0.000,0.000,0.000,Frame 409
41.624,-0.108,0.480,-0.100,0.000,0.000,0.000,Frame 410
41.664,-0.143,0.480,-0.100,0.000,0.000,0.000,Frame 411
50.789,-0.150,0.480,-0.100,0.000,0.000,0.000,Frame 412
50.829,-0.149,0.480,-0.100,0.000,0.000,0.000,Frame 413
50.869,-0.150,0.480,-0.100,0.000,0.000,0.000,Frame 414
50.909,-0.167,0.480,-0.100,0.000,0.000,0.000,Frame 415
50.950,-0.186,0.480,-0.100,0.000,0.000,0.000,Frame 416
50.990,-0.202,0.480,-0.100,0.000,0.000,0.000,Frame 417
51.030,-0.223,0.480,-0.100,0.000,0.000,0.000,Frame 418
51.070,-0.236,0.480,-0.100,0.000,0.000,0.000,Frame 419
51.110,-0.249,0.480,-0.100,0.000,0.000,0.000,Frame 420
51.150,-0.259,0.480,-0.100,0.000,0.000,0.000,Frame 421
51.190,-0.265,0.480,-0.100,0.000,0.000,0.000,Frame 422
51.230,-0.268,0.480,-0.100,0.000,0.000,0.000,Frame 423
51.270,-0.269,0.480,-0.100,0.000,0.000,0.000,Frame 424
51.310,-0.270,0.480,-0.100,0.000,0.000,0.000,Frame 425
51.350,-0.267,0.480,-0.100,0.000,0.000,0.000,Frame 426
51.390,-0.264,0.480,-0.100,0.000,0.000,0.000,Frame 427
51.430,-0.262,0.480,-0.100,0.000,0.000,0.000,Frame 428
51.470,-0.260,0.480,-0.100,0.000,0.000,0.000,Frame 429
51.510,-0.258,0.480,-0.100,0.000,0.000,0.000,Frame 430
51.550,-0.257,0.480,-0.100,0.000,0.000,0.000,Frame 431
51.590,-0.255,0.480,-0.100,0.000,0.000,0.000,Frame 432
51.630,-0.253,0.480,-0.100,0.000,0.000,0.000,Frame 433
51.670,-0.251,0.480,-0.100,0.000,0.000,0.000,Frame 434
51.710,-0.246,0.480,-0.100,0.000,0.000,0.000,Frame 435
51.750,-0.239,0.480,-0.100,0.000,0.000,0.000,Frame 436
51.790,-0.235,0.480,-0.100,0.000,0.000,0.000,Frame 437
51.830,-0.231,0.480,-0.100,0.000,0.000,0.000,Frame 438
51.870,-0.230,0.480,-0.100,0.000,0.000,0.000,Frame 439
51.910,-0.229,0.480,-0.100,0.000,0.000,0.000,Frame 440
51.950,-0.229,0.480,-0.100,0.000,0.000,0.000,Frame 441
51.990,-0.230,0.480,-0.100,0.000,0.000,0.000,Frame 442
52.030,-0.231,0.480,-0.100,0.000,0.000,0.000,Frame 443
52.070,-0.232,0.480,-0.100,0.000,0.000,0.000,Frame 444
52.110,-0.231,0.480,-0.100,0.000,0.000,0.000,Frame 445
52.150,-0.229,0.480,-0.100,0.000,0.000,0.000,Frame 446
52.190,-0.226,0.480,-0.100,0.000,0.000,0.000,Frame 447
52.230,-0.221,0.480,-0.100,0.000,0.000,0.000,Frame 448
52.270,-0.218,0.480,-0.100,0.000,0.000,0.000,Frame 449
52.310,-0.217,0.480,-0.100,0.000,0.000,0.000,Frame 450
52.350,-0.216,0.480,-0.100,0.000,0.000,0.000,Frame 451
52.390,-0.216,0.480,-0.100,0.000,0.000,0.000,Frame 452
52.430,-0.216,0.480,-0.100,0.000,0.000,0.000,Frame 453
52.470,-0.213,0.480,-0.100,0.000,0.000,0.000,Frame 454
52.510,-0.211,0.480,-0.100,0.000,0.000,0.000,Frame 455
52.550,-0.210,0.480,-0.100,0.000,0.000,0.000,Frame 456
52.590,-0.209,0.480,-0.100,0.000,0.000,0.000,Frame 457
52.630,-0.209,0.480,-0.100,0.000,0.000,0.000,Frame 458
52.671,-0.207,0.480,-0.100,0.000,0.000,0.000,Frame 459
52.711,-0.206,0.480,-0.100,0.000,0.000,0.000,Frame 460
52.751,-0.203,0.480,-0.100,0.000,0.000,0.000,Frame 461
52.791,-0.203,0.480,-0.100,0.000,0.000,0.000,Frame 462
52.831,-0.202,0.480,-0.100,0.000,0.000,0.000,Frame 463
52.871,-0.200,0.480,-0.100,0.000,0.000,0.000,Frame 464
52.911,-0.199,0.480,-0.100,0.000,0.000,0.000,Frame 465
52.951,-0.198,0.480,-0.100,0.000,0.000,0.000,Frame 466
52.991,-0.197,0.480,-0.100,0.000,0.000,0.000,Frame 467
53.031,-0.197,0.480,-0.100,0.000,0.000,0.000,Frame 468
53.071,-0.192,0.480,-0.100,0.000,0.000,0.000,Frame 469
53.111,-0.187,0.480,-0.100,0.000,0.000,0.000,Frame 470
53.151,-0.177,0.480,-0.100,0.000,0.000,0.000,Frame 471
53.191,-0.165,0.480,-0.100,0.000,0.000,0.000,Frame 472
53.231,-0.157,0.480,-0.100,0.000,0.000,0.000,Frame 473
53.271,-0.154,0.480,-0.100,0.000,0.000,0.000,Frame 474
53.311,-0.161,0.480,-0.100,0.000,0.000,0.000,Frame 475
53.351,-0.175,0.480,-0.100,0.000,0.000,0.000,Frame 476
53.391,-0.187,0.480,-0.100,0.000,0.000,0.000,Frame 477
53.431,-0.192,0.480,-0.100,0.000,0.000,0.000,Frame 478
53.471,-0.203,0.480,-0.100,0.000,0.000,0.000,Frame 479
53.511,-0.218,0.480,-0.100,0.000,0.000,0.000,Frame 480
53.551,-0.224,0.480,-0.100,0.000,0.000,0.000,Frame 481
53.591,-0.225,0.480,-0.100,0.000,0.000,0.000,Frame 482
53.631,-0.217,0.480,-0.100,0.000,0.000,0.000,Frame 483
53.671,-0.208,0.480,-0.100,0.000,0.000,0.000,Frame 484
53.711,-0.199,0.480,-0.100,0.000,0.000,0.000,Frame 485
53.751,-0.196,0.480,-0.100,0.000,0.000,0.000,Frame 486
53.791,-0.193,0.480,-0.100,0.000,0.000,0.000,Frame 487
53.831,-0.182,0.480,-0.100,0.000,0.000,0.000,Frame 488
53.871,-0.173,0.480,-0.100,0.000,0.000,0.000,Frame 489
53.911,-0.163,0.480,-0.100,0.000,0.000,0.000,Frame 490
53.951,-0.156,0.480,-0.100,0.000,0.000,0.000,Frame 491
53.991,-0.151,0.480,-0.100,0.000,0.000,0.000,Frame 492
54.031,-0.141,0.480,-0.100,0.000,0.000,0.000,Frame 493
54.071,-0.134,0.480,-0.100,0.000,0.000,0.000,Frame 494
54.111,-0.131,0.480,-0.100,0.000,0.000,0.000,Frame 495
54.151,-0.134,0.480,-0.100,0.000,0.000,0.000,Frame 496
54.191,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 497
54.231,-0.150,0.480,-0.100,0.000,0.000,0.000,Frame 498
54.271,-0.152,0.480,-0.100,0.000,0.000,0.000,Frame 499
54.311,-0.152,0.480,-0.100,0.000,0.000,0.000,Frame 500
54.351,-0.155,0.480,-0.100,0.000,0.000,0.000,Frame 501
54.392,-0.157,0.480,-0.100,0.000,0.000,0.000,Frame 502
54.432,-0.159,0.480,-0.100,0.000,0.000,0.000,Frame 503
54.472,-0.160,0.480,-0.100,0.000,0.000,0.000,Frame 504
54.512,-0.160,0.480,-0.100,0.000,0.000,0.000,Frame 505
54.552,-0.158,0.480,-0.100,0.000,0.000,0.000,Frame 506
54.592,-0.158,0.480,-0.100,0.000,0.000,0.000,Frame 507
54.632,-0.157,0.480,-0.100,0.000,0.000,0.000,Frame 508
54.672,-0.157,0.480,-0.100,0.000,0.000,0.000,Frame 509
54.712,-0.158,0.480,-0.100,0.000,0.000,0.000,Frame 510
54.752,-0.159,0.480,-0.100,0.000,0.000,0.000,Frame 511
54.792,-0.163,0.480,-0.100,0.000,0.000,0.000,Frame 512
54.832,-0.166,0.480,-0.100,0.000,0.000,0.000,Frame 513
54.872,-0.169,0.480,-0.100,0.000,0.000,0.000,Frame 514
54.912,-0.171,0.480,-0.100,0.000,0.000,0.000,Frame 515
54.952,-0.176,0.480,-0.100,0.000,0.000,0.000,Frame 516
54.992,-0.168,0.480,-0.100,0.000,0.000,0.000,Frame 517
55.032,-0.161,0.480,-0.100,0.000,0.000,0.000,Frame 518
55.072,-0.171,0.480,-0.100,0.000,0.000,0.000,Frame 519
55.112,-0.178,0.480,-0.100,0.000,0.000,0.000,Frame 520
55.152,-0.188,0.480,-0.100,0.000,0.000,0.000,Frame 521
55.192,-0.194,0.480,-0.100,0.000,0.000,0.000,Frame 522
55.232,-0.199,0.480,-0.100,0.000,0.000,0.000,Frame 523
55.272,-0.202,0.480,-0.100,0.000,0.000,0.000,Frame 524
55.312,-0.202,0.480,-0.100,0.000,0.000,0.000,Frame 525
55.352,-0.193,0.480,-0.100,0.000,0.000,0.000,Frame 526
55.392,-0.185,0.480,-0.100,0.000,0.000,0.000,Frame 527
55.432,-0.178,0.480,-0.100,0.000,0.000,0.000,Frame 528
55.472,-0.174,0.480,-0.100,0.000,0.000,0.000,Frame 529
55.512,-0.170,0.480,-0.100,0.000,0.000,0.000,Frame 530
55.552,-0.165,0.480,-0.100,0.000,0.000,0.000,Frame 531
55.592,-0.160,0.480,-0.100,0.000,0.000,0.000,Frame 532
55.632,-0.156,0.480,-0.100,0.000,0.000,0.000,Frame 533
55.672,-0.153,0.480,-0.100,0.000,0.000,0.000,Frame 534
55.712,-0.153,0.480,-0.100,0.000,0.000,0.000,Frame 535
55.752,-0.153,0.480,-0.100,0.000,0.000,0.000,Frame 536
55.792,-0.151,0.480,-0.100,0.000,0.000,0.000,Frame 537
55.832,-0.150,0.480,-0.100,0.000,0.000,0.000,Frame 538
55.872,-0.149,0.480,-0.100,0.000,0.000,0.000,Frame 539
55.912,-0.147,0.480,-0.100,0.000,0.000,0.000,Frame 540
55.952,-0.145,0.480,-0.100,0.000,0.000,0.000,Frame 541
55.992,-0.143,0.480,-0.100,0.000,0.000,0.000,Frame 542
56.032,-0.143,0.480,-0.100,0.000,0.000,0.000,Frame 543
56.072,-0.145,0.480,-0.100,0.000,0.000,0.000,Frame 544
56.113,-0.154,0.480,-0.100,0.000,0.000,0.000,Frame 545
56.153,-0.164,0.480,-0.100,0.000,0.000,0.000,Frame 546
56.193,-0.175,0.480,-0.100,0.000,0.000,0.000,Frame 547
56.233,-0.182,0.480,-0.100,0.000,0.000,0.000,Frame 548
56.273,-0.188,0.480,-0.100,0.000,0.000,0.000,Frame 549
56.313,-0.193,0.480,-0.100,0.000,0.000,0.000,Frame 550
56.353,-0.196,0.480,-0.100,0.000,0.000,0.000,Frame 551
56.393,-0.199,0.480,-0.100,0.000,0.000,0.000,Frame 552
56.433,-0.199,0.480,-0.100,0.000,0.000,0.000,Frame 553
56.473,-0.197,0.480,-0.100,0.000,0.000,0.000,Frame 554
56.513,-0.194,0.480,-0.100,0.000,0.000,0.000,Frame 555
56.553,-0.193,0.480,-0.100,0.000,0.000,0.000,Frame 556
56.593,-0.192,0.480,-0.100,0.000,0.000,0.000,Frame 557
56.633,-0.190,0.480,-0.100,0.000,0.000,0.000,Frame 558
56.673,-0.190,0.480,-0.100,0.000,0.000,0.000,Frame 559
56.713,-0.192,0.480,-0.100,0.000,0.000,0.000,Frame 560
56.753,-0.192,0.480,-0.100,0.000,0.000,0.000,Frame 561
56.793,-0.191,0.480,-0.100,0.000,0.000,0.000,Frame 562
56.833,-0.191,0.480,-0.100,0.000,0.000,0.000,Frame 563
56.873,-0.186,0.480,-0.100,0.000,0.000,0.000,Frame 564
56.913,-0.176,0.480,-0.100,0.000,0.000,0.000,Frame 565
56.953,-0.165,0.480,-0.100,0.000,0.000,0.000,Frame 566
56.993,-0.156,0.480,-0.100,0.000,0.000,0.000,Frame 567
57.033,-0.150,0.480,-0.100,0.000,0.000,0.000,Frame 568
57.073,-0.139,0.480,-0.100,0.000,0.000,0.000,Frame 569
57.113,-0.131,0.480,-0.100,0.000,0.000,0.000,Frame 570
57.153,-0.127,0.480,-0.100,0.000,0.000,0.000,Frame 571
57.193,-0.124,0.480,-0.100,0.000,0.000,0.000,Frame 572
57.233,-0.121,0.480,-0.100,0.000,0.000,0.000,Frame 573
57.273,-0.118,0.480,-0.100,0.000,0.000,0.000,Frame 574
57.313,-0.115,0.480,-0.100,0.000,0.000,0.000,Frame 575
57.353,-0.111,0.480,-0.100,0.000,0.000,0.000,Frame 576
57.393,-0.108,0.480,-0.100,0.000,0.000,0.000,Frame 577
57.433,-0.105,0.480,-0.100,0.000,0.000,0.000,Frame 578
57.473,-0.104,0.480,-0.100,0.000,0.000,0.000,Frame 579
57.513,-0.108,0.480,-0.100,0.000,0.000,0.000,Frame 580
57.553,-0.113,0.480,-0.100,0.000,0.000,0.000,Frame 581
57.593,-0.115,0.480,-0.100,0.000,0.000,0.000,Frame 582
57.633,-0.111,0.480,-0.100,0.000,0.000,0.000,Frame 583
57.673,-0.107,0.480,-0.100,0.000,0.000,0.000,Frame 584
57.713,-0.104,2.480,-0.100,0.000,0.000,0.000,Frame 585
57.753,-0.103,2.480,-0.100,0.000,0.000,0.000,Frame 586
57.793,-0.102,2.480,-0.100,0.000,0.000,0.000,Frame 587
57.834,-0.104,2.480,-0.100,0.000,0.000,0.000,Frame 588
57.874,-0.105,2.480,-0.100,0.000,0.000,0.000,Frame 589
57.914,-0.103,2.480,-0.100,0.000,0.000,0.000,Frame 590
57.954,-0.103,2.480,-0.100,0.000,0.000,0.000,Frame 591
57.994,-0.102,2.480,-0.100,0.000,0.000,0.000,Frame 592
58.034,-0.101,2.480,-0.100,0.000,0.000,0.000,Frame 593
58.074,-0.102,2.480,-0.100,0.000,0.000,0.000,Frame 594
58.114,-0.103,2.480,-0.100,0.000,0.000,0.000,Frame 595
58.154,-0.102,2.480,-0.100,0.000,0.000,0.000,Frame 596
58.194,-0.101,2.480,-0.100,0.000,0.000,0.000,Frame 597
58.234,-0.098,2.480,-0.100,0.000,0.000,0.000,Frame 598
58.274,-0.087,2.480,-0.100,0.000,0.000,0.000,Frame 599
58.314,-0.080,2.480,-0.100,0.000,0.000,0.000,Frame 600
58.354,-0.071,2.480,-0.100,0.000,0.000,0.000,Frame 601
58.394,-0.067,0.480,-0.100,0.000,0.000,0.000,Frame 602
58.434,-0.058,0.480,-0.100,0.000,0.000,0.000,Frame 603
58.474,-0.056,0.480,-0.100,0.000,0.000,0.000,Frame 604
58.514,-0.053,0.480,-0.100,0.000,0.000,0.000,Frame 605
58.554,-0.052,0.480,-0.100,0.000,0.000,0.000,Frame 606
58.594,-0.052,0.480,-0.100,0.000,0.000,0.000,Frame 607
58.634,-0.051,0.480,-0.100,0.000,0.000,0.000,Frame 608
58.674,-0.055,0.480,-0.100,0.000,0.000,0.000,Frame 609
58.714,-0.060,0.480,-0.100,0.000,0.000,0.000,Frame 610
58.754,-0.064,0.480,-0.100,0.000,0.000,0.000,Frame 611
58.794,-0.063,0.480,-0.100,0.000,0.000,0.000,Frame 612
58.834,-0.064,0.480,-0.100,0.000,0.000,0.000,Frame 613
58.874,-0.065,0.480,-0.100,0.000,0.000,0.000,Frame 614
58.914,-0.068,0.480,-0.100,0.000,0.000,0.000,Frame 615
58.954,-0.071,0.480,-0.100,0.000,0.000,0.000,Frame 616
58.994,-0.072,0.480,-0.100,0.000,0.000,0.000,Frame 617
59.034,-0.075,0.480,-0.100,0.000,0.000,0.000,Frame 618
59.074,-0.076,0.480,-0.100,0.000,0.000,0.000,Frame 619
59.114,-0.078,0.480,-0.100,0.000,0.000,0.000,Frame 620
59.154,-0.078,0.480,-0.100,0.000,0.000,0.000,Frame 621
59.194,-0.082,0.480,-0.100,0.000,0.000,0.000,Frame 622
59.234,-0.084,0.480,-0.100,0.000,0.000,0.000,Frame 623
59.274,-0.085,0.480,-0.100,0.000,0.000,0.000,Frame 624
59.314,-0.086,0.480,-0.100,0.000,0.000,0.000,Frame 625
59.354,-0.086,0.480,-0.100,0.000,0.000,0.000,Frame 626
59.394,-0.086,0.480,-0.100,0.000,0.000,0.000,Frame 627
59.434,-0.087,0.480,-0.100,0.000,0.000,0.000,Frame 628
59.474,-0.087,0.480,-0.100,0.000,0.000,0.000,Frame 629
59.514,-0.087,0.480,-0.100,0.000,0.000,0.000,Frame 630
59.555,-0.092,0.480,-0.100,0.000,0.000,0.000,Frame 631
59.595,-0.098,0.480,-0.100,0.000,0.000,0.000,Frame 632
59.635,-0.104,0.480,-0.100,0.000,0.000,0.000,Frame 633
59.675,-0.112,0.480,-0.100,0.000,0.000,0.000,Frame 634
59.715,-0.121,0.480,-0.100,0.000,0.000,0.000,Frame 635
59.755,-0.128,0.480,-0.100,0.000,0.000,0.000,Frame 636
59.795,-0.131,0.480,-0.100,0.000,0.000,0.000,Frame 637
59.835,-0.132,0.480,-0.100,0.000,0.000,0.000,Frame 638
59.875,-0.134,0.480,-0.100,0.000,0.000,0.000,Frame 639
59.915,-0.136,0.480,-0.100,0.000,0.000,0.000,Frame 640
59.955,-0.139,0.480,-0.100,0.000,0.000,0.000,Frame 641
59.995,-0.141,0.480,-0.100,0.000,0.000,0.000,Frame 642
60.035,-0.142,2.480,-0.100,0.000,0.000,0.000,Frame 643
60.075,-0.147,2.480,-0.100,0.000,0.000,0.000,Frame 644
60.115,-0.148,2.480,-0.100,0.000,0.000,0.000,Frame 645
60.155,-0.148,2.480,-0.100,0.000,0.000,0.000,Frame 646
60.195,-0.149,2.480,-0.100,0.000,0.000,0.000,Frame 647
60.235,-0.145,0.480,-0.100,0.000,0.000,0.000,Frame 648
60.275,-0.143,2.480,-0.100,0.000,0.000,0.000,Frame 649
60.315,-0.141,2.480,-0.100,0.000,0.000,0.000,Frame 650
60.355,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 651
60.395,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 652
60.435,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 653
60.475,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 654
60.515,-0.140,0.480,-0.100,0.000,0.000,0.000,Frame 655
60.555,-0.146,0.480,-0.100,0.000,0.000,0.000,Frame 656
60.595,-0.154,0.480,-0.100,0.000,0.000,0.000,Frame 657
60.635,-0.166,0.480,-0.100,0.000,0.000,0.000,Frame 658
60.675,-0.173,0.480,-0.100,0.000,0.000,0.000,Frame 659
60.715,-0.181,0.480,-0.100,0.000,0.000,0.000,Frame 660
60.755,-0.186,0.480,-0.100,0.000,0.000,0.000,Frame 661
60.795,-0.189,0.480,-0.100,0.000,0.000,0.000,Frame 662
60.835,-0.189,0.480,-0.100,0.000,0.000,0.000,Frame 663
60.875,-0.189,0.480,-0.100,0.000,0.000,0.000,Frame 664
60.915,-0.189,0.480,-0.100,0.000,0.000,0.000,Frame 665
60.955,-0.187,0.480,-0.100,0.000,0.000,0.000,Frame 666
60.995,-0.183,0.480,-0.100,0.000,0.000,0.000,Frame 667
61.035,-0.181,0.480,-0.100,0.000,0.000,0.000,Frame 668
61.075,-0.180,0.480,-0.100,0.000,0.000,0.000,Frame 669
61.115,-0.177,0.480,-0.100,0.000,0.000,0.000,Frame 670
61.155,-0.171,0.480,-0.100,0.000,0.000,0.000,Frame 671
61.195,-0.167,0.480,-0.100,0.000,0.000,0.000,Frame 672
61.235,-0.163,0.480,-0.100,0.000,0.000,0.000,Frame 673
61.275,-0.161,0.480,-0.100,0.000,0.000,0.000,Frame 674
61.316,-0.161,0.480,-0.100,0.000,0.000,0.000,Frame 675
61.356,-0.161,0.480,-0.100,0.000,0.000,0.000,Frame 676
61.396,-0.165,0.480,-0.100,0.000,0.000,0.000,Frame 677
61.436,-0.169,0.485,-0.100,0.000,0.000,0.000,Frame 678
61.476,-0.173,0.488,-0.100,0.000,0.000,0.000,Frame 679
61.516,-0.176,0.491,-0.100,0.000,0.000,0.000,Frame 680
61.556,-0.177,0.493,-0.100,0.000,0.000,0.000,Frame 681
61.596,-0.178,0.495,-0.100,0.000,0.000,0.000,Frame 682
61.636,-0.178,0.496,-0.100,0.000,0.000,0.000,Frame 683
61.676,-0.178,0.497,-0.100,0.000,0.000,0.000,Frame 684
61.716,-0.177,0.496,-0.100,0.000,0.000,0.000,Frame 685
61.756,-0.175,0.496,-0.100,0.000,0.000,0.000,Frame 686
61.796,-0.173,0.495,-0.100,0.000,0.000,0.000,Frame 687
61.836,-0.171,0.494,-0.100,0.000,0.000,0.000,Frame 688
61.876,-0.168,0.493,-0.100,0.000,0.000,0.000,Frame 689
